H Sym,V Sym,Dens,Dens_0_0,Dens_0_1,Dens_0_2,Dens_0_3,Dens_1_0,Dens_1_1,Dens_1_2,Dens_1_3,Dens_2_0,Dens_2_1,Dens_2_2,Dens_2_3,Dens_3_0,Dens_3_1,Dens_3_2,Dens_3_3,num_x_intersects_0,num_y_intersects_0,num_x_intersects_1,num_y_intersects_1,label
0.9069368322561793,0.608335538897616,0.20020429009193055,0.0,0.23529411764705882,0.4715909090909091,0.0,0.39204545454545453,0.3850267379679144,0.45454545454545453,0.4358288770053476,0.03409090909090909,0.06684491978609626,0.0,0.0,0.0,0.309462915601023,0.4320652173913043,0.0,1,1,1,1,fancyDivide
0.9226031273581919,0.6460091254701208,0.17856058305496508,0.0,0.3373205741626794,0.28535353535353536,0.0,0.32575757575757575,0.3875598086124402,0.4671717171717172,0.30861244019138756,0.022727272727272728,0.06698564593301436,0.0,0.0,0.0,0.18077803203661327,0.4855072463768116,0.0,1,0,1,1,fancyDivide
0.8982641680089788,0.6460091254701208,0.17856058305496508,0.0,0.07416267942583732,0.5631313131313131,0.0,0.2803030303030303,0.3875598086124402,0.4444444444444444,0.37320574162679426,0.017676767676767676,0.07177033492822966,0.0,0.0,0.0,0.37299771167048057,0.2826086956521739,0.0,1,0,1,1,fancyDivide
0.9334385055458579,0.8213887264471409,0.08524827836172526,0.07655502392344497,0.22144522144522144,0.0,0.0,0.0035885167464114833,0.3962703962703963,0.30536130536130535,0.0,0.0,0.04312354312354312,0.0,0.0,0.0,0.0,0.1794871794871795,0.1326644370122631,1,0,1,1,fancyDivide
0.9221940545497687,0.8213887264471409,0.08524827836172526,0.0,0.0,0.11771561771561771,0.17832167832167833,0.0,0.2680652680652681,0.3776223776223776,0.05944055944055944,0.0,0.04312354312354312,0.0,0.0,0.09496567505720824,0.21962095875139354,0.0,0.0,1,0,1,1,fancyDivide
0.7762595000192898,0.8778875236294899,0.22406832298136645,0.0,0.38405797101449274,0.35038363171355497,0.0,0.0792838874680307,0.15458937198067632,0.24808184143222506,0.321256038647343,0.34271099744245526,0.27053140096618356,0.1969309462915601,0.0821256038647343,0.0,0.08695652173913043,0.8849104859335039,0.20048309178743962,0,1,1,1,fancyDivide
0.8088966970292404,0.891397866235508,0.19854155200880572,0.0,0.4434782608695652,0.2,0.0,0.057208237986270026,0.15217391304347827,0.2608695652173913,0.2391304347826087,0.2654462242562929,0.2826086956521739,0.18695652173913044,0.05434782608695652,0.0,0.0,0.8108695652173913,0.2,0,0,1,1,fancyDivide
0.7800808374005264,0.891397866235508,0.19854155200880572,0.0,0.1782608695652174,0.4652173913043478,0.0,0.05034324942791762,0.14782608695652175,0.24782608695652175,0.26304347826086955,0.2562929061784897,0.28043478260869564,0.19130434782608696,0.06086956521739131,0.0,0.16956521739130434,0.8195652173913044,0.021739130434782608,0,0,1,1,fancyDivide
0.9131377117002023,0.9462600543280177,0.09681964573268921,0.10217391304347827,0.2142099681866384,0.0,0.0,0.0,0.11664899257688228,0.23369565217391305,0.0,0.0,0.24814422057264052,0.13369565217391305,0.0,0.0,0.0,0.16304347826086957,0.3340402969247084,0,0,1,1,fancyDivide
0.9064818380307076,0.9462600543280177,0.09681964573268921,0.0,0.0,0.21956521739130436,0.09968186638388123,0.0,0.08907741251325557,0.2597826086956522,0.0021208907741251328,0.0,0.271474019088017,0.10978260869565218,0.0,0.02391304347826087,0.46977730646871685,0.0,0.0,0,0,1,1,fancyDivide
0.9701063289301788,0.5843263430366618,0.20249178532311063,0.0,0.3386363636363636,0.23863636363636365,0.0,0.37012987012987014,0.3939393939393939,0.461038961038961,0.45670995670995673,0.08008658008658008,0.09523809523809523,0.05844155844155844,0.0,0.0,0.38311688311688313,0.3528138528138528,0.0,0,1,1,1,fancyDivide
0.9587673611111117,0.6147261158206093,0.18561746987951808,0.0,0.4270833333333333,0.10208333333333333,0.0,0.32341269841269843,0.3948412698412698,0.46825396825396826,0.3551587301587302,0.06746031746031746,0.09126984126984126,0.05555555555555555,0.0,0.0,0.25793650793650796,0.4166666666666667,0.0,0,0,1,1,fancyDivide
0.9676356656545871,0.6147261158206093,0.18561746987951808,0.0,0.18333333333333332,0.3458333333333333,0.0,0.2916666666666667,0.39087301587301587,0.45634920634920634,0.4027777777777778,0.06349206349206349,0.10119047619047619,0.0496031746031746,0.0,0.0,0.4365079365079365,0.23809523809523808,0.0,0,0,1,1,fancyDivide
0.9265597379303342,0.7722225568838875,0.10420629887972944,0.007142857142857143,0.28837209302325584,0.0,0.0,0.04421768707482993,0.4008859357696567,0.416389811738649,0.0,0.0,0.08637873754152824,0.03322259136212625,0.0,0.0,0.0,0.37652270210409744,0.0,0,0,1,1,fancyDivide
0.9474145684334034,0.7722225568838875,0.10420629887972944,0.0,0.0,0.29069767441860467,0.004651162790697674,0.0,0.33554817275747506,0.4318936877076412,0.09302325581395349,0.0,0.11074197120708748,0.008859357696566999,0.0,0.036281179138321996,0.34108527131782945,0.0,0.0,0,0,1,1,fancyDivide
0.881602279858634,0.7093315753597822,0.23660477453580903,0.0,0.6875,0.3392857142857143,0.0,0.0,0.07386363636363637,0.09375,0.20855614973262032,0.4147727272727273,0.45738636363636365,0.3721590909090909,0.19786096256684493,0.0,0.019886363636363636,0.7926136363636364,0.15508021390374332,0,1,1,1,fancyDivide
0.9279126888592029,0.7387564050739847,0.21067548417572035,0.0,0.7513227513227513,0.16137566137566137,0.0,0.0,0.07323232323232323,0.10606060606060606,0.15789473684210525,0.31565656565656564,0.4621212121212121,0.3611111111111111,0.145933014354067,0.0,0.0,0.7070707070707071,0.15311004784688995,0,0,1,1,fancyDivide
0.8543850281117426,0.7387564050739847,0.21067548417572035,0.0,0.4603174603174603,0.4523809523809524,0.0,0.0,0.04292929292929293,0.11616161616161616,0.17703349282296652,0.3207070707070707,0.45202020202020204,0.3611111111111111,0.1507177033492823,0.0,0.08838383838383838,0.7575757575757576,0.0215311004784689,0,0,1,1,fancyDivide
0.9410056290987187,0.8696076124475465,0.10117967332123412,0.16791979949874686,0.2644110275689223,0.0,0.0,0.0,0.034688995215311005,0.1291866028708134,0.0,0.0,0.3157894736842105,0.2966507177033493,0.0,0.0,0.0,0.13995215311004786,0.2715311004784689,0,0,1,1,fancyDivide
0.9575090149388332,0.8696076124475465,0.10117967332123412,0.0,0.0,0.39097744360902253,0.041353383458646614,0.0,0.0,0.1638755980861244,0.0,0.0215311004784689,0.388755980861244,0.2021531100478469,0.0,0.004784688995215311,0.40669856459330145,0.0,0.0,0,0,1,1,fancyDivide
0.7889246173469392,0.7450415512465373,0.20175438596491227,0.025714285714285714,0.6885714285714286,0.22857142857142856,0.0,0.3028571428571429,0.28,0.3028571428571429,0.33866666666666667,0.06,0.12,0.1,0.010666666666666666,0.0,0.5371428571428571,0.26571428571428574,0.0,1,1,1,1,fancyDivide
0.8083644628099171,0.7807173089775006,0.17164179104477612,0.06,0.7129411764705882,0.007058823529411765,0.0,0.225,0.2847058823529412,0.3176470588235294,0.21411764705882352,0.035,0.11529411764705882,0.08941176470588236,0.002352941176470588,0.0,0.2917647058823529,0.36941176470588233,0.0,1,0,1,1,fancyDivide
0.8413892561983473,0.7807173089775006,0.17164179104477612,0.0,0.3976470588235294,0.3788235294117647,0.0,0.185,0.28941176470588237,0.30823529411764705,0.2564705882352941,0.035,0.11529411764705882,0.08941176470588236,0.002352941176470588,0.0,0.5835294117647059,0.07764705882352942,0.0,1,0,1,1,fancyDivide
0.91889429651545,0.9031051969653944,0.0732484076433121,0.2676923076923077,0.07076923076923076,0.0,0.0,0.0,0.23897435897435898,0.20923076923076922,0.0,0.0,0.06153846153846154,0.043076923076923075,0.0,0.0,0.0,0.17846153846153845,0.107,1,0,1,1,fancyDivide
0.9191401051939513,0.9031051969653944,0.0732484076433121,0.0,0.0,0.22564102564102564,0.11,0.0,0.18051282051282053,0.2676923076923077,0.0,0.0,0.06769230769230769,0.036923076923076927,0.0,0.18871794871794872,0.09948717948717949,0.0,0.0,1,0,1,1,fancyDivide
0.8686963898576678,0.7600262984878372,0.1577296489917849,0.0,0.105,0.4075,0.0,0.13221153846153846,0.06490384615384616,0.01201923076923077,0.0,0.22355769230769232,0.31490384615384615,0.36538461538461536,0.33710407239819007,0.0,0.1346153846153846,0.43990384615384615,0.0,0,1,1,1,fancyDivide
0.9167899190572442,0.7901234567901237,0.1366990291262136,0.0,0.25894736842105265,0.1726315789473684,0.0,0.1047008547008547,0.06882591093117409,0.008097165991902834,0.0,0.15598290598290598,0.3076923076923077,0.3643724696356275,0.242914979757085,0.0,0.018218623481781375,0.46558704453441296,0.0,0,0,1,1,fancyDivide
0.8948137326515709,0.7901234567901237,0.1366990291262136,0.0,0.0,0.43157894736842106,0.0,0.09188034188034189,0.07692307692307693,0.012145748987854251,0.0,0.1517094017094017,0.3076923076923077,0.3684210526315789,0.242914979757085,0.0,0.22469635627530365,0.2591093117408907,0.0,0,0,1,1,fancyDivide
0.9619954840892594,0.9032541257243641,0.06102635228848821,0.06952380952380953,0.12571428571428572,0.0,0.0,0.0,0.07692307692307693,0.0027472527472527475,0.0,0.0,0.18223443223443223,0.29853479853479853,0.0,0.0,0.0,0.07234432234432235,0.14652014652014653,0,0,1,1,fancyDivide
0.9457405138195041,0.9032541257243641,0.06102635228848821,0.0,0.0,0.06571428571428571,0.1295238095238095,0.0,0.07417582417582418,0.005494505494505495,0.0,0.0,0.23809523809523808,0.24267399267399267,0.0,0.07326007326007326,0.14560439560439561,0.0,0.0,0,0,1,1,fancyDivide
0.9511316236420115,0.6042542908564477,0.1660069272637308,0.0,0.18055555555555555,0.34782608695652173,0.0,0.391304347826087,0.4090909090909091,0.4090909090909091,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.4071969696969697,0.07707509881422925,0.0,1,1,0,1,fancyDivide
0.9318895736111814,0.6317096494691788,0.15298677610579114,0.0,0.2765567765567766,0.2057142857142857,0.0,0.3490909090909091,0.4090909090909091,0.4090909090909091,0.3111888111888112,0.0,0.0,0.0,0.0,0.0,0.2972027972027972,0.15272727272727274,0.0,1,0,0,1,fancyDivide
0.9584883211495184,0.6317096494691788,0.15298677610579114,0.0,0.07326007326007326,0.41714285714285715,0.0,0.3054545454545455,0.4090909090909091,0.4090909090909091,0.3531468531468531,0.0,0.0,0.0,0.0,0.0,0.4370629370629371,0.007272727272727273,0.0,1,0,0,1,fancyDivide
0.9205088502961232,0.7809626825310976,0.08669250645994832,0.0031746031746031746,0.2708994708994709,0.0,0.0,0.09191919191919191,0.4090909090909091,0.33636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25656565656565655,0.0,1,0,0,1,fancyDivide
0.9504990351808458,0.7809626825310976,0.08669250645994832,0.0,0.0,0.21693121693121692,0.05714285714285714,0.0,0.33535353535353535,0.4090909090909091,0.09292929292929293,0.0,0.0,0.0,0.0,0.05555555555555555,0.201010101010101,0.0,0.0,1,0,0,1,fancyDivide
0.9018403983410495,0.6564000342935522,0.18605324074074073,0.0,0.23842592592592593,0.2847222222222222,0.0,0.32175925925925924,0.3125,0.3912037037037037,0.3912037037037037,0.07175925925925926,0.10416666666666667,0.032407407407407406,0.0,0.0,0.625,0.2037037037037037,0.0,1,1,1,1,fancyDivide
0.9039849853515628,0.6910193229351892,0.165380658436214,0.0,0.3375,0.13333333333333333,0.0,0.2625,0.3145833333333333,0.39791666666666664,0.2857142857142857,0.052083333333333336,0.10625,0.029166666666666667,0.0,0.0,0.40625,0.33958333333333335,0.0,1,0,1,1,fancyDivide
0.9029948594835072,0.6910193229351892,0.165380658436214,0.0,0.08333333333333333,0.3875,0.0,0.23333333333333334,0.3145833333333333,0.3854166666666667,0.3253968253968254,0.04791666666666667,0.10625,0.03333333333333333,0.0,0.0,0.6708333333333333,0.075,0.0,1,0,1,1,fancyDivide
0.9490780108339625,0.8439192806752321,0.07973710317460317,0.07142857142857142,0.1527777777777778,0.0,0.0,0.0,0.31547619047619047,0.2916666666666667,0.0,0.0,0.0744047619047619,0.01488095238095238,0.0,0.0,0.0,0.31547619047619047,0.03968253968253968,1,0,1,1,fancyDivide
0.9510119441295041,0.8439192806752321,0.07973710317460317,0.0,0.0,0.13194444444444445,0.09226190476190477,0.0,0.2361111111111111,0.35714285714285715,0.013888888888888888,0.0,0.0763888888888889,0.012896825396825396,0.0,0.19146825396825398,0.1636904761904762,0.0,0.0,1,0,1,1,fancyDivide
0.9213890230648468,0.909419935609033,0.16442816442816444,0.0,0.41818181818181815,0.02727272727272727,0.0,0.04565217391304348,0.13478260869565217,0.22608695652173913,0.2587991718426501,0.3652173913043478,0.3,0.20869565217391303,0.13043478260869565,0.0,0.19130434782608696,0.3282608695652174,0.0,0,1,1,1,fancyDivide
0.934680519588944,0.9182844688309704,0.147985347985348,0.0,0.38735177865612647,0.0,0.0,0.03359683794466403,0.1323251417769376,0.23715415019762845,0.19848771266540643,0.2964426877470356,0.30623818525519847,0.2015810276679842,0.09640831758034027,0.0,0.08506616257088846,0.383399209486166,0.0,0,0,1,1,fancyDivide
0.9280816863234436,0.9182844688309704,0.147985347985348,0.0,0.2766798418972332,0.11570247933884298,0.0,0.029644268774703556,0.1285444234404537,0.22529644268774704,0.21739130434782608,0.2885375494071146,0.30245746691871456,0.20553359683794467,0.10396975425330812,0.0,0.28166351606805295,0.17786561264822134,0.0,0,0,1,1,fancyDivide
0.9725901375619959,0.9568075002170007,0.07743419371326347,0.09302325581395349,0.11416490486257928,0.0,0.0,0.0,0.10010111223458039,0.21536905965621841,0.0,0.0,0.30030333670374115,0.1698685540950455,0.0,0.0,0.0,0.1820020222446916,0.05965621840242669,0,0,1,1,fancyDivide
0.9545285006389606,0.9568075002170007,0.07743419371326347,0.0,0.0,0.20718816067653276,0.0,0.0,0.07381193124368049,0.23559150657229525,0.006066734074823054,0.011122345803842264,0.3104145601617796,0.1486349848331648,0.0,0.04044489383215369,0.2012133468149646,0.0,0.0,0,0,1,1,fancyDivide
0.8978508305308618,0.7411209120301292,0.15762483130904184,0.0,0.022488755622188907,0.3793103448275862,0.0,0.1235632183908046,0.27298850574712646,0.40373563218390807,0.37916666666666665,0.27011494252873564,0.15373563218390804,0.01293103448275862,0.0,0.0,0.20545977011494254,0.2974137931034483,0.0,0,1,1,1,fancyDivide
0.9041674361341953,0.7583286370229395,0.14636591478696742,0.0,0.10054347826086957,0.2720897615708275,0.0,0.10483870967741936,0.2760416666666667,0.40725806451612906,0.30859375,0.23655913978494625,0.15755208333333334,0.009408602150537635,0.0,0.0,0.13151041666666666,0.3346774193548387,0.0,0,0,1,1,fancyDivide
0.9214075288471808,0.7583286370229395,0.14636591478696742,0.0,0.0,0.3758765778401122,0.0,0.09946236559139784,0.2565104166666667,0.4032258064516129,0.3372395833333333,0.22849462365591397,0.16276041666666666,0.012096774193548387,0.0,0.0,0.265625,0.19623655913978494,0.0,0,0,1,1,fancyDivide
0.9251879938740631,0.8523418247884271,0.08699106256206554,0.0,0.21985233798195242,0.0,0.0,0.01179245283018868,0.24921383647798742,0.38836477987421386,0.0031446540880503146,0.014150943396226415,0.21855345911949686,0.006289308176100629,0.0,0.0,0.0,0.2751572327044025,0.0,0,0,1,1,fancyDivide
0.9571717343047517,0.8523418247884271,0.08699106256206554,0.0,0.0,0.1763740771123872,0.043478260869565216,0.0023584905660377358,0.18553459119496854,0.38522012578616355,0.07940251572327044,0.03930817610062893,0.19339622641509435,0.006289308176100629,0.0,0.015723270440251572,0.25943396226415094,0.0,0.0,0,0,1,1,fancyDivide
0.9650173010380624,0.7795217242448902,0.2687103010218172,0.0,0.6866666666666666,0.6466666666666666,0.0,0.3212669683257919,0.4337606837606838,0.30128205128205127,0.1581196581196581,0.03529411764705882,0.10222222222222223,0.18,0.19555555555555557,0.0,0.5470085470085471,0.6410256410256411,0.0,0,1,1,1,fancyDivide
0.9216941200499802,0.8052575067999656,0.2355361897845558,0.0,0.822,0.378,0.0,0.25769230769230766,0.4480769230769231,0.2519230769230769,0.11355311355311355,0.022,0.1,0.186,0.14476190476190476,0.0,0.34615384615384615,0.7230769230769231,0.0,0,0,1,1,fancyDivide
0.9703215710303729,0.8052575067999656,0.2355361897845558,0.0,0.428,0.772,0.0,0.22692307692307692,0.38846153846153847,0.3269230769230769,0.1282051282051282,0.022,0.1,0.186,0.14476190476190476,0.0,0.6384615384615384,0.4307692307692308,0.0,0,0,1,1,fancyDivide
0.956034520670481,0.9061969665514542,0.11027995013034116,0.1869767441860465,0.37116279069767444,0.0,0.0,0.0,0.36404293381037567,0.1368515205724508,0.0,0.0,0.053953488372093024,0.16,0.0,0.0,0.0,0.31305903398926654,0.18006993006993008,0,0,1,1,fancyDivide
0.9540292049756618,0.9061969665514542,0.11027995013034116,0.0,0.0,0.3851162790697674,0.1690909090909091,0.0,0.22361359570661896,0.2772808586762075,0.0,0.0,0.06046511627906977,0.15348837209302327,0.0,0.1511627906976744,0.34615384615384615,0.0,0.0,0,0,1,1,fancyDivide
0.8981834203222181,0.6304041341819447,0.16856906534325888,0.0,0.12648221343873517,0.3383152173913043,0.0,0.4116847826086957,0.4650856389986825,0.4171195652173913,0.308300395256917,0.0,0.0,0.014945652173913044,0.1080368906455863,0.0,0.1527777777777778,0.3671875,0.0,1,1,1,1,fancyDivide
0.9060120590446007,0.6517645521015019,0.15765452154405507,0.0,0.18633540372670807,0.2422360248447205,0.0,0.37084398976982097,0.462111801242236,0.40869565217391307,0.25590062111801243,0.0,0.0,0.018633540372670808,0.0968944099378882,0.0,0.07142857142857142,0.4083333333333333,0.0,1,0,1,1,fancyDivide
0.9060120590446007,0.6517645521015019,0.15765452154405507,0.0,0.0484472049689441,0.3801242236024845,0.0,0.340153452685422,0.46335403726708074,0.41739130434782606,0.27577639751552796,0.0,0.0,0.016149068322981366,0.09937888198757763,0.0,0.20238095238095238,0.2773809523809524,0.0,1,0,1,1,fancyDivide
0.9176834492149811,0.7742215739364064,0.09826896185929891,0.0,0.26785714285714285,0.0,0.0,0.11541501976284585,0.4386645962732919,0.35403726708074534,0.023291925465838508,0.0,0.0,0.05124223602484472,0.02096273291925466,0.0,0.0,0.29985119047619047,0.0,1,0,1,1,fancyDivide
0.9301605605755751,0.7742215739364064,0.09826896185929891,0.0,0.0,0.26319875776397517,0.004658385093167702,0.0047430830039525695,0.44565217391304346,0.4091614906832298,0.06987577639751552,0.0,0.0,0.05357142857142857,0.018633540372670808,0.0,0.29985119047619047,0.0,0.0,1,0,1,1,fancyDivide
0.8951565087091451,0.8362768613354625,0.1816956628277383,0.0,0.6356275303643725,0.22874493927125505,0.0,0.2124756335282651,0.24366471734892786,0.2222222222222222,0.18703703703703703,0.13562753036437247,0.15384615384615385,0.15384615384615385,0.15576923076923077,0.0,0.2553606237816764,0.34307992202729043,0.0,0,1,1,1,fancyDivide
0.8958011999212142,0.8543516181332294,0.16081110388202124,0.0,0.6818181818181818,0.06468531468531469,0.0,0.1710758377425044,0.24074074074074073,0.2222222222222222,0.12962962962962962,0.10073260073260074,0.15384615384615385,0.15384615384615385,0.12062937062937062,0.0,0.10942760942760943,0.4074074074074074,0.0,0,0,1,1,fancyDivide
0.920471429525856,0.8543516181332294,0.16081110388202124,0.0,0.3916083916083916,0.3548951048951049,0.0,0.14991181657848324,0.24074074074074073,0.2222222222222222,0.14983164983164984,0.10073260073260074,0.15384615384615385,0.15384615384615385,0.12062937062937062,0.0,0.3451178451178451,0.1717171717171717,0.0,0,0,1,1,fancyDivide
0.9660815274140185,0.929328600760189,0.07645118053407568,0.15384615384615385,0.20652173913043478,0.0,0.0,0.0,0.20531400966183574,0.15619967793880837,0.0,0.0,0.11454849498327759,0.1362876254180602,0.0,0.0,0.0,0.1747181964573269,0.07246376811594203,0,0,1,1,fancyDivide
0.9518686679510012,0.929328600760189,0.07645118053407568,0.0,0.0,0.2842809364548495,0.07274247491638795,0.0,0.16264090177133655,0.19887278582930756,0.0,0.0,0.1245819397993311,0.1262541806020067,0.0,0.08888888888888889,0.16022544283413848,0.0,0.0,0,0,1,1,fancyDivide
0.9685580352267424,0.6511819781554166,0.1505421184320267,0.0,0.12854030501089325,0.43287037037037035,0.0,0.3587962962962963,0.3681917211328976,0.33564814814814814,0.27233115468409586,0.0,0.0,0.037037037037037035,0.06753812636165578,0.0,0.36764705882352944,0.046875,0.0,0,1,1,1,fancyDivide
0.9340088495306992,0.6928209629553629,0.13073394495412843,0.0,0.27485380116959063,0.2046783625730994,0.0,0.28654970760233917,0.3645224171539961,0.3255360623781676,0.18128654970760233,0.0,0.0,0.04483430799220273,0.04678362573099415,0.0,0.2387218045112782,0.12969924812030076,0.0,0,0,1,1,fancyDivide
0.9555982910865154,0.6928209629553629,0.13073394495412843,0.0,0.01949317738791423,0.4600389863547758,0.0,0.23586744639376217,0.3762183235867446,0.3333333333333333,0.2124756335282651,0.0,0.0,0.04093567251461988,0.050682261208576995,0.0,0.3684210526315789,0.0,0.0,0,0,1,1,fancyDivide
0.9603297281651627,0.8596919907057474,0.05677588466579292,0.05167958656330749,0.15656565656565657,0.0,0.0,0.006029285099052541,0.30808080808080807,0.18602693602693604,0.0,0.0,0.0,0.03956228956228956,0.0,0.0,0.0,0.11201298701298701,0.04707792207792208,0,0,1,1,fancyDivide
0.9377296918180199,0.8596919907057474,0.05677588466579292,0.0,0.0,0.08754208754208755,0.11952861952861953,0.0,0.2138047138047138,0.28619528619528617,0.0,0.0,0.0,0.03956228956228956,0.0,0.13953488372093023,0.022727272727272728,0.0,0.0,0,0,1,1,fancyDivide
0.9382669082331219,0.8808874920068616,0.15767437434579884,0.0,0.19254658385093168,0.4906832298136646,0.0,0.23136645962732919,0.11645962732919254,0.15527950310559005,0.24404761904761904,0.11024844720496894,0.2406832298136646,0.20186335403726707,0.08482142857142858,0.0,0.24587706146926536,0.22788605697151423,0.0,1,1,1,1,fancyDivide
0.9519196883076199,0.893128849172805,0.14099727705922396,0.0,0.3228021978021978,0.2815934065934066,0.0,0.1936813186813187,0.11813186813186813,0.17445054945054944,0.18406593406593408,0.08379120879120878,0.2348901098901099,0.19230769230769232,0.05631868131868132,0.0,0.13527851458885942,0.2838196286472148,0.0,1,0,1,1,fancyDivide
0.9406623022844257,0.893128849172805,0.14099727705922396,0.0,0.07280219780219781,0.5315934065934066,0.0,0.18406593406593408,0.12362637362637363,0.16071428571428573,0.20192307692307693,0.07692307692307693,0.2348901098901099,0.1936813186813187,0.061813186813186816,0.0,0.32891246684350134,0.09018567639257294,0.0,1,0,1,1,fancyDivide
0.9546460186218522,0.9452909639678282,0.07118309133087035,0.00980392156862745,0.2925824175824176,0.0,0.0,0.0014005602240896359,0.15865384615384615,0.17857142857142858,0.0,0.0,0.14697802197802198,0.13935574229691877,0.0,0.0,0.0,0.18120351588911426,0.03183023872679045,1,0,1,1,fancyDivide
